Team1_Pyth,Team1_Luck,Team1_SOS_Pyth,Team1_NCSOS_Pyth,Team2_Pyth,Team2_Luck,Team2_SOS_Pyth,Team2_NCSOS_Pyth,outcome
7.02,-0.023,6.19,-1.35,-0.82,-0.006999999999999999,-5.79,-14.91,0
5.06,-0.015,-0.12,3.47,-3.51,0.055,-6.87,0.61,1
-3.51,0.055,-6.87,0.61,5.06,-0.015,-0.12,3.47,0
4.43,-0.019,-0.86,-0.68,1.2,-0.002,-1.18,-0.84,1
1.2,-0.002,-1.18,-0.84,4.43,-0.019,-0.86,-0.68,0
0.59,0.043,1.92,-8.66,3.99,-0.05,0.01,0.61,1
3.99,-0.05,0.01,0.61,0.59,0.043,1.92,-8.66,0
-1.11,0.041,-0.49,-0.22,-12.67,-0.083,-5.17,1.39,1
-12.67,-0.083,-5.17,1.39,-1.11,0.041,-0.49,-0.22,0
10.84,-0.034,5.34,6.52,-7.78,0.038,-5.78,3.01,1
-7.78,0.038,-5.78,3.01,10.84,-0.034,5.34,6.52,0
1.88,-0.052000000000000005,-3.85,-9.66,-2.34,0.043,-3.52,-1.94,1
-2.34,0.043,-3.52,-1.94,1.88,-0.052000000000000005,-3.85,-9.66,0
2.23,-0.028,-2.51,6.69,1.37,0.043,-1.35,-1.84,1
1.37,0.043,-1.35,-1.84,2.23,-0.028,-2.51,6.69,0
10.65,-0.016,-6.8,1.69,1.16,0.031,-0.38,5.9,1
1.16,0.031,-0.38,5.9,10.65,-0.016,-6.8,1.69,0
1.86,0.018000000000000002,-0.05,6.77,-4.37,-0.061,-8.39,-4.24,1
-4.37,-0.061,-8.39,-4.24,1.86,0.018000000000000002,-0.05,6.77,0
6.74,0.034,7.17,-4.78,-3.72,0.01,-4.44,-8.66,1
-3.72,0.01,-4.44,-8.66,6.74,0.034,7.17,-4.78,0
24.17,0.001,11.91,-0.75,11.42,0.021,-1.5,-3.18,1
11.42,0.021,-1.5,-3.18,24.17,0.001,11.91,-0.75,0
15.41,0.087,7.53,4.18,12.72,-0.014,-1.72,2.78,1
12.72,-0.014,-1.72,2.78,15.41,0.087,7.53,4.18,0
20.31,-0.002,6.71,0.17,24.08,-0.058,4.52,-9.69,1
24.08,-0.058,4.52,-9.69,20.31,-0.002,6.71,0.17,0
20.01,0.0,3.91,-3.98,7.68,0.039,0.36,3.94,1
7.68,0.039,0.36,3.94,20.01,0.0,3.91,-3.98,0
16.33,0.056,1.9,0.43,19.33,0.023,3.18,-0.49,1
19.33,0.023,3.18,-0.49,16.33,0.056,1.9,0.43,0
18.32,0.09,9.28,-1.14,11.36,-0.002,-5.09,6.42,1
11.36,-0.002,-5.09,6.42,18.32,0.09,9.28,-1.14,0
27.81,0.026,4.37,5.03,6.39,-0.014,9.18,5.31,1
6.39,-0.014,9.18,5.31,27.81,0.026,4.37,5.03,0
16.78,0.052000000000000005,5.92,-8.08,18.69,-0.016,6.38,-2.26,1
18.69,-0.016,6.38,-2.26,16.78,0.052000000000000005,5.92,-8.08,0
32.92,-0.016,10.23,2.15,-5.3,0.037000000000000005,-6.98,-1.55,1
-5.3,0.037000000000000005,-6.98,-1.55,32.92,-0.016,10.23,2.15,0
27.86,-0.006999999999999999,11.13,-3.09,6.79,0.03,-3.31,4.11,1
6.79,0.03,-3.31,4.11,27.86,-0.006999999999999999,11.13,-3.09,0
21.88,-0.012,7.99,1.45,14.92,0.013,-0.74,5.39,1
14.92,0.013,-0.74,5.39,21.88,-0.012,7.99,1.45,0
13.11,0.041,8.35,2.12,16.07,-0.015,6.23,-0.28,1
16.07,-0.015,6.23,-0.28,13.11,0.041,8.35,2.12,0
19.12,0.02,7.17,-0.49,18.53,-0.032,5.62,-2.02,1
18.53,-0.032,5.62,-2.02,19.12,0.02,7.17,-0.49,0
20.28,0.002,5.09,-0.22,11.52,0.085,-0.35,0.28,1
11.52,0.085,-0.35,0.28,20.28,0.002,5.09,-0.22,0
7.07,0.037000000000000005,0.6,5.07,19.02,0.073,7.98,4.42,1
19.02,0.073,7.98,4.42,7.07,0.037000000000000005,0.6,5.07,0
24.83,-0.004,9.46,-4.44,2.14,0.175,-5.21,8.71,1
2.14,0.175,-5.21,8.71,24.83,-0.004,9.46,-4.44,0
13.62,-0.032,4.07,-11.03,14.3,-0.044,-0.09,3.7,1
14.3,-0.044,-0.09,3.7,13.62,-0.032,4.07,-11.03,0
26.98,0.033,9.95,6.85,1.36,0.08199999999999999,-5.19,-6.61,1
1.36,0.08199999999999999,-5.19,-6.61,26.98,0.033,9.95,6.85,0
16.95,-0.011,3.19,-7.55,22.57,-0.033,11.08,-3.2,1
22.57,-0.033,11.08,-3.2,16.95,-0.011,3.19,-7.55,0
12.67,0.038,5.48,0.82,16.99,-0.032,6.54,-0.36,1
16.99,-0.032,6.54,-0.36,12.67,0.038,5.48,0.82,0
22.37,0.028,8.41,4.96,3.96,0.07400000000000001,0.86,9.06,1
3.96,0.07400000000000001,0.86,9.06,22.37,0.028,8.41,4.96,0
21.75,-0.009000000000000001,5.73,1.63,15.57,-0.012,7.31,-5.68,1
15.57,-0.012,7.31,-5.68,21.75,-0.009000000000000001,5.73,1.63,0
13.89,0.051,5.67,-0.5,18.16,0.051,6.82,-3.29,1
18.16,0.051,6.82,-3.29,13.89,0.051,5.67,-0.5,0
29.31,-0.021,8.86,-5.16,-0.92,0.063,-3.42,-4.5,1
-0.92,0.063,-3.42,-4.5,29.31,-0.021,8.86,-5.16,0
15.82,0.042,10.84,-0.8,14.62,0.029,9.15,3.8,1
14.62,0.029,9.15,3.8,15.82,0.042,10.84,-0.8,0
6.27,0.039,-2.79,4.57,21.24,0.038,7.42,-6.15,1
21.24,0.038,7.42,-6.15,6.27,0.039,-2.79,4.57,0
25.42,0.02,10.18,-5.53,7.45,-0.07,0.94,4.09,1
7.45,-0.07,0.94,4.09,25.42,0.02,10.18,-5.53,0
17.14,0.038,8.57,-0.95,13.57,0.011,9.41,0.3,1
13.57,0.011,9.41,0.3,17.14,0.038,8.57,-0.95,0
31.18,-0.08900000000000001,7.0,4.09,2.82,0.075,-3.56,8.11,1
2.82,0.075,-3.56,8.11,31.18,-0.08900000000000001,7.0,4.09,0
17.43,-0.049,7.65,1.92,13.8,0.004,7.8,2.47,1
13.8,0.004,7.8,2.47,17.43,-0.049,7.65,1.92,0
17.63,-0.046,6.74,-3.12,16.65,0.046,6.53,-6.61,1
16.65,0.046,6.53,-6.61,17.63,-0.046,6.74,-3.12,0
25.23,0.01,7.05,2.64,-0.41,0.029,-2.47,3.24,1
-0.41,0.029,-2.47,3.24,25.23,0.01,7.05,2.64,0
19.85,-0.036000000000000004,11.22,2.07,14.53,0.068,8.06,0.43,1
14.53,0.068,8.06,0.43,19.85,-0.036000000000000004,11.22,2.07,0
17.89,-0.09,6.92,1.45,10.5,-0.014,3.91,-11.29,1
10.5,-0.014,3.91,-11.29,17.89,-0.09,6.92,1.45,0
17.83,-0.029,7.0,-9.03,12.25,-0.034,-2.71,1.32,1
12.25,-0.034,-2.71,1.32,17.83,-0.029,7.0,-9.03,0
27.86,-0.006999999999999999,11.13,-3.09,20.28,0.002,5.09,-0.22,1
20.28,0.002,5.09,-0.22,27.86,-0.006999999999999999,11.13,-3.09,0
24.17,0.001,11.91,-0.75,16.33,0.056,1.9,0.43,1
16.33,0.056,1.9,0.43,24.17,0.001,11.91,-0.75,0
32.92,-0.016,10.23,2.15,19.12,0.02,7.17,-0.49,1
19.12,0.02,7.17,-0.49,32.92,-0.016,10.23,2.15,0
21.88,-0.012,7.99,1.45,7.07,0.037000000000000005,0.6,5.07,1
7.07,0.037000000000000005,0.6,5.07,21.88,-0.012,7.99,1.45,0
16.78,0.052000000000000005,5.92,-8.08,20.01,0.0,3.91,-3.98,1
20.01,0.0,3.91,-3.98,16.78,0.052000000000000005,5.92,-8.08,0
18.32,0.09,9.28,-1.14,15.41,0.087,7.53,4.18,1
15.41,0.087,7.53,4.18,18.32,0.09,9.28,-1.14,0
20.31,-0.002,6.71,0.17,27.81,0.026,4.37,5.03,1
27.81,0.026,4.37,5.03,20.31,-0.002,6.71,0.17,0
24.83,-0.004,9.46,-4.44,13.11,0.041,8.35,2.12,1
13.11,0.041,8.35,2.12,24.83,-0.004,9.46,-4.44,0
11.47,0.001,4.52,1.07,14.18,-0.075,7.88,2.77,1
14.18,-0.075,7.88,2.77,11.47,0.001,4.52,1.07,0
8.08,-0.011,3.86,-2.62,5.39,0.028,-3.72,-4.37,1
5.39,0.028,-3.72,-4.37,8.08,-0.011,3.86,-2.62,0
4.02,0.045,0.12,-3.26,0.59,0.048,-0.63,-0.33,1
0.59,0.048,-0.63,-0.33,4.02,0.045,0.12,-3.26,0
5.06,-0.015,-0.12,3.47,-1.91,0.025,-0.57,-0.59,1
-1.91,0.025,-0.57,-0.59,5.06,-0.015,-0.12,3.47,0
0.59,0.043,1.92,-8.66,1.88,-0.052000000000000005,-3.85,-9.66,1
1.88,-0.052000000000000005,-3.85,-9.66,0.59,0.043,1.92,-8.66,0
10.84,-0.034,5.34,6.52,-1.11,0.041,-0.49,-0.22,1
-1.11,0.041,-0.49,-0.22,10.84,-0.034,5.34,6.52,0
10.65,-0.016,-6.8,1.69,6.74,0.034,7.17,-4.78,1
6.74,0.034,7.17,-4.78,10.65,-0.016,-6.8,1.69,0
15.51,-0.067,2.47,-8.69,6.38,0.058,7.33,-2.63,1
6.38,0.058,7.33,-2.63,15.51,-0.067,2.47,-8.69,0
4.13,0.047,-1.48,-1.26,4.43,-0.019,-0.86,-0.68,1
4.43,-0.019,-0.86,-0.68,4.13,0.047,-1.48,-1.26,0
29.31,-0.021,8.86,-5.16,12.67,0.038,5.48,0.82,1
12.67,0.038,5.48,0.82,29.31,-0.021,8.86,-5.16,0
25.23,0.01,7.05,2.64,17.14,0.038,8.57,-0.95,1
17.14,0.038,8.57,-0.95,25.23,0.01,7.05,2.64,0
31.18,-0.08900000000000001,7.0,4.09,19.85,-0.036000000000000004,11.22,2.07,1
19.85,-0.036000000000000004,11.22,2.07,31.18,-0.08900000000000001,7.0,4.09,0
6.27,0.039,-2.79,4.57,17.43,-0.049,7.65,1.92,1
17.43,-0.049,7.65,1.92,6.27,0.039,-2.79,4.57,0
13.89,0.051,5.67,-0.5,16.95,-0.011,3.19,-7.55,1
16.95,-0.011,3.19,-7.55,13.89,0.051,5.67,-0.5,0
22.37,0.028,8.41,4.96,15.82,0.042,10.84,-0.8,1
15.82,0.042,10.84,-0.8,22.37,0.028,8.41,4.96,0
26.98,0.033,9.95,6.85,21.75,-0.009000000000000001,5.73,1.63,1
21.75,-0.009000000000000001,5.73,1.63,26.98,0.033,9.95,6.85,0
25.42,0.02,10.18,-5.53,17.63,-0.046,6.74,-3.12,1
17.63,-0.046,6.74,-3.12,25.42,0.02,10.18,-5.53,0
10.75,-0.027000000000000003,5.77,-5.77,2.28,0.038,-5.77,-1.83,1
2.28,0.038,-5.77,-1.83,10.75,-0.027000000000000003,5.77,-5.77,0
13.04,-0.016,3.15,0.57,3.96,0.027000000000000003,-4.51,2.75,1
3.96,0.027000000000000003,-4.51,2.75,13.04,-0.016,3.15,0.57,0
12.19,0.026,2.53,4.54,8.05,0.08199999999999999,-2.4,-4.77,1
8.05,0.08199999999999999,-2.4,-4.77,12.19,0.026,2.53,4.54,0
3.21,-0.006999999999999999,-0.41,5.15,-0.82,-0.006999999999999999,-5.79,-14.91,1
-0.82,-0.006999999999999999,-5.79,-14.91,3.21,-0.006999999999999999,-0.41,5.15,0
9.72,0.046,1.07,-6.01,10.33,-0.06,8.01,-2.89,1
10.33,-0.06,8.01,-2.89,9.72,0.046,1.07,-6.01,0
4.33,0.008,-1.44,-4.86,8.08,-0.017,3.45,-2.48,1
8.08,-0.017,3.45,-2.48,4.33,0.008,-1.44,-4.86,0
2.63,0.062,-1.42,0.34,6.53,0.045,5.49,-1.81,1
6.53,0.045,5.49,-1.81,2.63,0.062,-1.42,0.34,0
2.23,-0.028,-2.51,6.69,1.86,0.018000000000000002,-0.05,6.77,1
1.86,0.018000000000000002,-0.05,6.77,2.23,-0.028,-2.51,6.69,0
13.62,-0.032,4.07,-11.03,11.47,0.001,4.52,1.07,1
11.47,0.001,4.52,1.07,13.62,-0.032,4.07,-11.03,0
4.02,0.045,0.12,-3.26,4.13,0.047,-1.48,-1.26,1
4.13,0.047,-1.48,-1.26,4.02,0.045,0.12,-3.26,0
8.08,-0.011,3.86,-2.62,5.06,-0.015,-0.12,3.47,1
5.06,-0.015,-0.12,3.47,8.08,-0.011,3.86,-2.62,0
10.84,-0.034,5.34,6.52,0.59,0.043,1.92,-8.66,1
0.59,0.043,1.92,-8.66,10.84,-0.034,5.34,6.52,0
17.83,-0.029,7.0,-9.03,15.51,-0.067,2.47,-8.69,1
15.51,-0.067,2.47,-8.69,17.83,-0.029,7.0,-9.03,0
13.04,-0.016,3.15,0.57,12.19,0.026,2.53,4.54,1
12.19,0.026,2.53,4.54,13.04,-0.016,3.15,0.57,0
17.89,-0.09,6.92,1.45,10.75,-0.027000000000000003,5.77,-5.77,1
10.75,-0.027000000000000003,5.77,-5.77,17.89,-0.09,6.92,1.45,0
3.21,-0.006999999999999999,-0.41,5.15,2.63,0.062,-1.42,0.34,1
2.63,0.062,-1.42,0.34,3.21,-0.006999999999999999,-0.41,5.15,0
9.72,0.046,1.07,-6.01,4.33,0.008,-1.44,-4.86,1
4.33,0.008,-1.44,-4.86,9.72,0.046,1.07,-6.01,0
10.65,-0.016,-6.8,1.69,2.23,-0.028,-2.51,6.69,1
2.23,-0.028,-2.51,6.69,10.65,-0.016,-6.8,1.69,0
25.42,0.02,10.18,-5.53,21.88,-0.012,7.99,1.45,1
21.88,-0.012,7.99,1.45,25.42,0.02,10.18,-5.53,0
18.32,0.09,9.28,-1.14,22.37,0.028,8.41,4.96,1
22.37,0.028,8.41,4.96,18.32,0.09,9.28,-1.14,0
24.83,-0.004,9.46,-4.44,29.31,-0.021,8.86,-5.16,1
29.31,-0.021,8.86,-5.16,24.83,-0.004,9.46,-4.44,0
20.31,-0.002,6.71,0.17,13.89,0.051,5.67,-0.5,1
13.89,0.051,5.67,-0.5,20.31,-0.002,6.71,0.17,0
32.92,-0.016,10.23,2.15,16.78,0.052000000000000005,5.92,-8.08,1
16.78,0.052000000000000005,5.92,-8.08,32.92,-0.016,10.23,2.15,0
27.86,-0.006999999999999999,11.13,-3.09,25.23,0.01,7.05,2.64,1
25.23,0.01,7.05,2.64,27.86,-0.006999999999999999,11.13,-3.09,0
26.98,0.033,9.95,6.85,24.17,0.001,11.91,-0.75,1
24.17,0.001,11.91,-0.75,26.98,0.033,9.95,6.85,0
31.18,-0.08900000000000001,7.0,4.09,6.27,0.039,-2.79,4.57,1
6.27,0.039,-2.79,4.57,31.18,-0.08900000000000001,7.0,4.09,0
24.83,-0.004,9.46,-4.44,18.32,0.09,9.28,-1.14,1
18.32,0.09,9.28,-1.14,24.83,-0.004,9.46,-4.44,0
20.31,-0.002,6.71,0.17,25.42,0.02,10.18,-5.53,1
25.42,0.02,10.18,-5.53,20.31,-0.002,6.71,0.17,0
4.02,0.045,0.12,-3.26,8.08,-0.011,3.86,-2.62,1
8.08,-0.011,3.86,-2.62,4.02,0.045,0.12,-3.26,0
10.65,-0.016,-6.8,1.69,10.84,-0.034,5.34,6.52,1
10.84,-0.034,5.34,6.52,10.65,-0.016,-6.8,1.69,0
27.86,-0.006999999999999999,11.13,-3.09,31.18,-0.08900000000000001,7.0,4.09,1
31.18,-0.08900000000000001,7.0,4.09,27.86,-0.006999999999999999,11.13,-3.09,0
32.92,-0.016,10.23,2.15,26.98,0.033,9.95,6.85,1
26.98,0.033,9.95,6.85,32.92,-0.016,10.23,2.15,0
9.72,0.046,1.07,-6.01,3.21,-0.006999999999999999,-0.41,5.15,1
3.21,-0.006999999999999999,-0.41,5.15,9.72,0.046,1.07,-6.01,0
17.89,-0.09,6.92,1.45,13.04,-0.016,3.15,0.57,1
13.04,-0.016,3.15,0.57,17.89,-0.09,6.92,1.45,0
17.83,-0.029,7.0,-9.03,13.62,-0.032,4.07,-11.03,1
13.62,-0.032,4.07,-11.03,17.83,-0.029,7.0,-9.03,0
4.02,0.045,0.12,-3.26,10.65,-0.016,-6.8,1.69,1
10.65,-0.016,-6.8,1.69,4.02,0.045,0.12,-3.26,0
3.21,-0.006999999999999999,-0.41,5.15,9.72,0.046,1.07,-6.01,1
9.72,0.046,1.07,-6.01,3.21,-0.006999999999999999,-0.41,5.15,0
17.89,-0.09,6.92,1.45,17.83,-0.029,7.0,-9.03,1
17.83,-0.029,7.0,-9.03,17.89,-0.09,6.92,1.45,0
9.72,0.046,1.07,-6.01,3.21,-0.006999999999999999,-0.41,5.15,1
3.21,-0.006999999999999999,-0.41,5.15,9.72,0.046,1.07,-6.01,0
32.92,-0.016,10.23,2.15,20.31,-0.002,6.71,0.17,1
20.31,-0.002,6.71,0.17,32.92,-0.016,10.23,2.15,0
27.86,-0.006999999999999999,11.13,-3.09,24.83,-0.004,9.46,-4.44,1
24.83,-0.004,9.46,-4.44,27.86,-0.006999999999999999,11.13,-3.09,0
32.92,-0.016,10.23,2.15,27.86,-0.006999999999999999,11.13,-3.09,1
27.86,-0.006999999999999999,11.13,-3.09,32.92,-0.016,10.23,2.15,0
-0.65,0.093,-2.9,5.14,13.1,-0.046,5.32,-3.04,1
13.1,-0.046,5.32,-3.04,-0.65,0.093,-2.9,5.14,0
14.86,-0.005,9.31,2.05,-1.08,0.011,-7.17,-2.98,1
-1.08,0.011,-7.17,-2.98,14.86,-0.005,9.31,2.05,0
12.39,-0.023,8.32,2.53,12.29,-0.066,8.8,-2.82,1
12.29,-0.066,8.8,-2.82,12.39,-0.023,8.32,2.53,0
7.1,0.058,-1.37,5.34,10.77,0.037000000000000005,0.11,3.19,1
10.77,0.037000000000000005,0.11,3.19,7.1,0.058,-1.37,5.34,0
13.93,0.044,8.28,-3.49,-6.63,0.061,-4.96,4.54,1
-6.63,0.061,-4.96,4.54,13.93,0.044,8.28,-3.49,0
14.14,-0.033,5.04,-5.18,5.61,0.08199999999999999,1.65,0.23,1
5.61,0.08199999999999999,1.65,0.23,14.14,-0.033,5.04,-5.18,0
13.35,0.008,5.98,-6.67,11.28,-0.025,-2.18,-0.58,1
11.28,-0.025,-2.18,-0.58,13.35,0.008,5.98,-6.67,0
10.84,0.062,6.06,-1.15,4.18,-0.013,-4.71,8.01,1
4.18,-0.013,-4.71,8.01,10.84,0.062,6.06,-1.15,0
11.39,0.013,3.87,-0.69,14.81,-0.052000000000000005,5.51,-11.55,1
14.81,-0.052000000000000005,5.51,-11.55,11.39,0.013,3.87,-0.69,0
0.33,0.041,-0.36,2.95,0.0,0.015,-7.84,-2.03,1
0.0,0.015,-7.84,-2.03,0.33,0.041,-0.36,2.95,0
-2.57,0.073,-8.37,-4.04,-13.22,0.096,-12.01,-4.44,1
-13.22,0.096,-12.01,-4.44,-2.57,0.073,-8.37,-4.04,0
-3.97,0.061,-6.32,-0.15,4.14,0.022,-1.19,1.69,1
4.14,0.022,-1.19,1.69,-3.97,0.061,-6.32,-0.15,0
3.35,-0.062,-2.58,-7.41,-5.88,0.008,-3.25,-6.45,1
-5.88,0.008,-3.25,-6.45,3.35,-0.062,-2.58,-7.41,0
3.17,0.019,0.36,8.94,-7.48,0.042,-7.58,-0.13,1
-7.48,0.042,-7.58,-0.13,3.17,0.019,0.36,8.94,0
-6.16,0.018000000000000002,-7.75,-5.52,-9.48,0.054000000000000006,-9.02,-3.0,1
-9.48,0.054000000000000006,-9.02,-3.0,-6.16,0.018000000000000002,-7.75,-5.52,0
4.67,-0.013,-2.35,-3.07,0.5,-0.028,-0.48,0.15,1
0.5,-0.028,-0.48,0.15,4.67,-0.013,-2.35,-3.07,0
2.98,-0.02,2.08,-4.75,-9.47,0.063,-8.07,-6.33,1
-9.47,0.063,-8.07,-6.33,2.98,-0.02,2.08,-4.75,0
-1.04,0.002,-5.12,0.91,-3.96,0.031,-4.27,3.09,1
-3.96,0.031,-4.27,3.09,-1.04,0.002,-5.12,0.91,0
11.6,0.065,7.77,-4.31,13.11,0.017,7.89,0.41,1
13.11,0.017,7.89,0.41,11.6,0.065,7.77,-4.31,0
13.1,0.006999999999999999,9.4,-3.73,3.82,0.077,-2.58,3.22,1
3.82,0.077,-2.58,3.22,13.1,0.006999999999999999,9.4,-3.73,0
15.1,0.002,-1.67,-4.21,10.14,-0.024,0.89,8.19,1
10.14,-0.024,0.89,8.19,15.1,0.002,-1.67,-4.21,0
9.4,0.033,5.06,-3.8,10.16,-0.064,-3.91,7.39,1
10.16,-0.064,-3.91,7.39,9.4,0.033,5.06,-3.8,0
11.51,0.103,0.13,-0.66,5.97,0.111,-1.65,-1.68,1
5.97,0.111,-1.65,-1.68,11.51,0.103,0.13,-0.66,0
17.66,-0.043,4.03,-5.22,8.16,-0.02,-1.07,1.82,1
8.16,-0.02,-1.07,1.82,17.66,-0.043,4.03,-5.22,0
12.12,-0.01,7.22,-2.1,8.26,0.051,4.01,-0.1,1
8.26,0.051,4.01,-0.1,12.12,-0.01,7.22,-2.1,0
12.0,0.016,7.57,-0.27,-3.19,0.121,-4.5,-0.78,1
-3.19,0.121,-4.5,-0.78,12.0,0.016,7.57,-0.27,0
6.46,0.014,-2.05,-2.68,-11.41,0.14300000000000002,-3.78,-8.8,1
-11.41,0.14300000000000002,-3.78,-8.8,6.46,0.014,-2.05,-2.68,0
9.0,-0.049,7.64,-2.52,-4.38,-0.0,-9.45,-2.94,1
-4.38,-0.0,-9.45,-2.94,9.0,-0.049,7.64,-2.52,0
-7.36,0.084,-8.98,-6.3,5.81,0.005,5.78,-4.96,1
5.81,0.005,5.78,-4.96,-7.36,0.084,-8.98,-6.3,0
-0.72,0.005,-1.37,-0.55,2.77,-0.003,-1.49,1.45,1
2.77,-0.003,-1.49,1.45,-0.72,0.005,-1.37,-0.55,0
5.41,-0.013,2.04,-10.94,4.99,-0.053,1.7,-4.87,1
4.99,-0.053,1.7,-4.87,5.41,-0.013,2.04,-10.94,0
1.98,0.029,1.34,2.3,-1.02,0.038,-3.13,1.03,1
-1.02,0.038,-3.13,1.03,1.98,0.029,1.34,2.3,0
5.05,0.013,3.86,5.2,6.02,0.015,-2.23,-0.4,1
6.02,0.015,-2.23,-0.4,5.05,0.013,3.86,5.2,0
-5.47,0.016,-8.48,-3.28,-5.3,-0.017,-7.9,-0.85,1
-5.3,-0.017,-7.9,-0.85,-5.47,0.016,-8.48,-3.28,0
1.29,0.08,0.85,1.83,1.89,0.055,-1.69,-1.31,1
1.89,0.055,-1.69,-1.31,1.29,0.08,0.85,1.83,0
3.45,0.08,-3.45,-4.9,0.1,-0.059,-5.48,1.74,1
0.1,-0.059,-5.48,1.74,3.45,0.08,-3.45,-4.9,0
3.76,0.035,-2.0,-1.1,8.67,-0.052000000000000005,0.62,1.7,1
8.67,-0.052000000000000005,0.62,1.7,3.76,0.035,-2.0,-1.1,0
-0.86,-0.053,-2.51,-1.98,-7.79,0.063,-4.79,7.8,1
-7.79,0.063,-4.79,7.8,-0.86,-0.053,-2.51,-1.98,0
3.23,0.032,-4.46,2.86,1.01,0.114,0.73,-2.81,1
1.01,0.114,0.73,-2.81,3.23,0.032,-4.46,2.86,0
1.98,0.057,3.53,1.32,-6.04,0.046,-3.21,3.16,1
-6.04,0.046,-3.21,3.16,1.98,0.057,3.53,1.32,0
23.69,-0.099,8.12,1.46,20.44,-0.116,8.35,-6.19,1
20.44,-0.116,8.35,-6.19,23.69,-0.099,8.12,1.46,0
-0.82,-0.044,2.38,10.19,-7.49,-0.004,-11.11,2.72,1
-7.49,-0.004,-11.11,2.72,-0.82,-0.044,2.38,10.19,0
14.25,0.038,6.25,-0.57,21.3,-0.043,7.8,-3.36,1
21.3,-0.043,7.8,-3.36,14.25,0.038,6.25,-0.57,0
21.62,0.016,7.23,-1.01,3.36,0.098,-1.86,-3.25,1
3.36,0.098,-1.86,-3.25,21.62,0.016,7.23,-1.01,0
22.13,0.08,9.43,0.91,12.93,0.079,6.18,0.17,1
12.93,0.079,6.18,0.17,22.13,0.08,9.43,0.91,0
23.68,0.075,7.47,2.61,0.08,0.119,0.03,-2.92,1
0.08,0.119,0.03,-2.92,23.68,0.075,7.47,2.61,0
21.89,-0.038,7.62,-3.66,11.2,0.12,8.74,1.71,1
11.2,0.12,8.74,1.71,21.89,-0.038,7.62,-3.66,0
30.41,-0.045,4.31,-4.65,10.21,-0.008,-0.2,3.46,1
10.21,-0.008,-0.2,3.46,30.41,-0.045,4.31,-4.65,0
19.02,-0.037000000000000005,7.39,-1.18,13.77,-0.004,6.59,8.43,1
13.77,-0.004,6.59,8.43,19.02,-0.037000000000000005,7.39,-1.18,0
25.89,0.019,11.44,3.33,4.57,0.006999999999999999,-2.59,-0.1,1
4.57,0.006999999999999999,-2.59,-0.1,25.89,0.019,11.44,3.33,0
14.52,0.092,9.61,-1.74,14.82,0.003,7.5,-2.6,1
14.82,0.003,7.5,-2.6,14.52,0.092,9.61,-1.74,0
23.44,0.047,11.65,0.62,-1.94,0.025,-5.87,7.63,1
-1.94,0.025,-5.87,7.63,23.44,0.047,11.65,0.62,0
17.58,0.02,0.13,0.98,19.24,0.036000000000000004,4.72,-4.57,1
19.24,0.036000000000000004,4.72,-4.57,17.58,0.02,0.13,0.98,0
23.92,-0.003,10.44,0.57,5.83,0.064,-0.68,2.88,1
5.83,0.064,-0.68,2.88,23.92,-0.003,10.44,0.57,0
11.76,0.08900000000000001,1.38,5.32,17.9,-0.022,9.13,0.5,1
17.9,-0.022,9.13,0.5,11.76,0.08900000000000001,1.38,5.32,0
20.38,0.067,5.18,2.71,10.54,-0.03,-3.64,2.6,1
10.54,-0.03,-3.64,2.6,20.38,0.067,5.18,2.71,0
28.57,0.053,9.02,2.39,-1.04,0.002,-5.12,0.91,1
-1.04,0.002,-5.12,0.91,28.57,0.053,9.02,2.39,0
15.72,0.04,5.04,-1.5,11.6,0.065,7.77,-4.31,1
11.6,0.065,7.77,-4.31,15.72,0.04,5.04,-1.5,0
8.34,0.022,-4.44,4.65,24.25,-0.035,8.76,2.4,1
24.25,-0.035,8.76,2.4,8.34,0.022,-4.44,4.65,0
26.46,0.012,8.67,1.57,-4.98,0.04,-8.1,-4.94,1
-4.98,0.04,-8.1,-4.94,26.46,0.012,8.67,1.57,0
15.22,0.048,7.25,0.02,13.82,0.056,5.56,-0.08,1
13.82,0.056,5.56,-0.08,15.22,0.048,7.25,0.02,0
16.06,0.016,9.42,2.34,17.15,0.032,4.83,3.24,1
17.15,0.032,4.83,3.24,16.06,0.016,9.42,2.34,0
24.6,-0.051,12.13,9.47,3.96,0.036000000000000004,-4.97,-5.04,1
3.96,0.036000000000000004,-4.97,-5.04,24.6,-0.051,12.13,9.47,0
22.55,-0.025,10.73,4.19,14.1,0.001,8.17,-4.06,1
14.1,0.001,8.17,-4.06,22.55,-0.025,10.73,4.19,0
19.39,0.012,10.31,-0.36,12.64,0.047,9.3,-1.95,1
12.64,0.047,9.3,-1.95,19.39,0.012,10.31,-0.36,0
18.44,0.0,8.83,1.31,13.81,0.051,8.35,0.81,1
13.81,0.051,8.35,0.81,18.44,0.0,8.83,1.31,0
21.07,0.064,10.77,1.44,7.98,0.04,-10.35,-1.94,1
7.98,0.04,-10.35,-1.94,21.07,0.064,10.77,1.44,0
10.83,0.073,-7.12,-4.19,19.8,-0.058,5.45,1.33,1
19.8,-0.058,5.45,1.33,10.83,0.073,-7.12,-4.19,0
22.53,-0.019,7.63,-3.26,8.93,-0.023,0.57,2.81,1
8.93,-0.023,0.57,2.81,22.53,-0.019,7.63,-3.26,0
30.11,0.014,9.3,1.62,-0.62,-0.009000000000000001,-6.78,6.69,1
